y,split,context.StoreID,context.UserID,context.ownsplit,context.maxpercentage,revenue,time,exp_id,type
7.800567103743289,0.5200378069162193,15171,3199129,7.5,15,,1462295636,1,getadvice
6.083893464990294,0.4055928976660196,15171,2881463,7.5,15,,1462295807,1,getadvice
11.279483509846235,0.7519655673230824,15171,2865160,7.5,15,,1462295826,1,getadvice
12.584610851252693,0.8389740567501796,15171,3168030,7.5,15,,1462295878,1,getadvice
10.629986744168793,0.7086657829445862,15171,2832343,7.5,15,,1462296083,1,getadvice
2.5422732613587264,0.299090971924556,15476,2859609,4.25,8.5,,1462296200,1,getadvice
8.367252794319048,0.984382681684594,15476,2967828,4.25,8.5,,1462296201,1,getadvice
7.662831326957232,0.9015095678773214,15476,3512973,4.25,8.5,,1462296202,1,getadvice
3.8966962389103696,0.4584348516365141,15476,2974153,4.25,8.5,,1462296202,1,getadvice
7.481775345825982,0.8802088642148214,15476,2848213,4.25,8.5,,1462296203,1,getadvice
7.346544525726671,0.8642993559678436,15476,3356567,4.25,8.5,,1462296203,1,getadvice
11.761537351282772,0.7841024900855181,15171,3430781,7.5,15,,1462296210,1,getadvice
3.324017434493251,0.22160116229955007,15171,3518335,7.5,15,,1462296373,1,getadvice
6.18994493099731,0.41266299539982065,15171,2968374,7.5,15,,1462296382,1,getadvice
5.080673292879686,0.5977262697505513,15476,2968374,4.25,8.5,,1462296496,1,getadvice
7.061142468267539,0.8307226433255928,15476,3315437,4.25,8.5,,1462296503,1,getadvice
7.0611424682675,0.83072264332559,15476,3315437,4.25,8.5,0.10416456,1462296504,1,setreward
5.947828898578456,0.6997445763033479,15476,3466191,4.25,8.5,,1462296505,1,getadvice
5.9478288985785,0.69974457630335,15476,3466191,4.25,8.5,0.36457596,1462296506,1,setreward
11.691173106754507,0.7794115404503005,15171,2976777,7.5,15,,1462296678,1,getadvice
6.539738995945072,0.43598259972967146,15171,2977615,7.5,15,,1462296700,1,getadvice
5.776398521046876,0.3850932347364584,15171,2952225,7.5,15,,1462296722,1,getadvice
8.641008484525244,0.576067232301683,15171,2816726,7.5,15,,1462296783,1,getadvice
4.060123818424611,0.2706749212283074,15171,2967255,7.5,15,,1462296787,1,getadvice
2.962081727872215,0.197472115191481,15171,2986958,7.5,15,,1462296843,1,getadvice
11.617575026428383,0.7745050017618922,15171,2968949,7.5,15,,1462296852,1,getadvice
12.060545099629119,0.8040363399752746,15171,2832489,7.5,15,,1462296934,1,getadvice
1.8755413248088373,0.22065192056574556,15476,2977615,4.25,8.5,,1462297015,1,getadvice
11.821005449327151,0.7880670299551434,15171,3013699,7.5,15,,1462297103,1,getadvice
3.4822130504340794,0.23214753669560528,15171,3295785,7.5,15,,1462297119,1,getadvice
5.938238609756071,0.39588257398373805,15171,2988920,7.5,15,,1462297154,1,getadvice
5.078772740300588,0.5975026753294809,15476,2906396,4.25,8.5,,1462297189,1,getadvice
9.527544682728687,0.6351696455152458,15171,2945705,7.5,15,,1462297229,1,getadvice
10.216830628171726,0.6811220418781151,15171,2901309,7.5,15,,1462297393,1,getadvice
0.5671655893160682,0.03781103928773788,15171,2844829,7.5,15,,1462297411,1,getadvice
13.779182269451686,0.9186121512967791,15171,2861002,7.5,15,,1462297446,1,getadvice
11.709842630012414,0.7806561753341609,15171,2826505,7.5,15,,1462297455,1,getadvice
7.602953249060855,0.8944650881248064,15476,2894462,4.25,8.5,,1462297494,1,getadvice
6.5314524084146175,0.7684061656958373,15476,2813426,4.25,8.5,,1462297494,1,getadvice
2.831861377859302,0.33316016210109434,15476,2967654,4.25,8.5,,1462297495,1,getadvice
7.135528831493682,0.8394739801757273,15476,3399917,4.25,8.5,,1462297495,1,getadvice
1.9306872497355156,0.22713967643947242,15476,3512142,4.25,8.5,,1462297496,1,getadvice
1.6727361705095813,0.19679249064818605,15476,2855682,4.25,8.5,,1462297496,1,getadvice
6.5609240579628025,0.7718734185838592,15476,2879921,4.25,8.5,,1462297497,1,getadvice
7.900698169716903,0.9294939023196357,15476,3518955,4.25,8.5,,1462297497,1,getadvice
1.1753807068027393,0.13828008315326346,15476,3325792,4.25,8.5,,1462297498,1,getadvice
2.631397993842778,0.3095762345697386,15476,3447284,4.25,8.5,,1462297498,1,getadvice
5.841444505301481,0.687228765329586,15476,3079788,4.25,8.5,,1462297499,1,getadvice
6.301718044801513,0.7413785935060604,15476,2891747,4.25,8.5,,1462297500,1,getadvice
8.098045692208665,0.9527112579069018,15476,2907177,4.25,8.5,,1462297500,1,getadvice
1.7158006007006108,0.20185889420007186,15476,2913099,4.25,8.5,,1462297501,1,getadvice
8.061221914327819,0.9483790487444492,15476,3325758,4.25,8.5,,1462297501,1,getadvice
6.295329468497538,0.740626996293828,15476,3221827,4.25,8.5,,1462297502,1,getadvice
8.229960037412525,0.9682305926367676,15476,3079214,4.25,8.5,,1462297511,1,getadvice
11.655318176080293,0.7770212117386862,15171,2865848,7.5,15,,1462297523,1,getadvice
11.029981017060425,0.7353320678040284,15171,2941550,7.5,15,,1462297524,1,getadvice
4.957994928447029,0.33053299522980195,15171,3123164,7.5,15,,1462297526,1,getadvice
8.932193955333641,0.5954795970222427,15171,2816525,7.5,15,,1462297527,1,getadvice
4.795718031555187,0.31971453543701245,15171,2833490,7.5,15,,1462297528,1,getadvice
7.092777305714784,0.4728518203809856,15171,2859517,7.5,15,,1462297529,1,getadvice
1.9380499653742627,0.12920333102495085,15171,3098605,7.5,15,,1462297530,1,getadvice
13.493248526329829,0.8995499017553219,15171,2828086,7.5,15,,1462297531,1,getadvice
0.15908373687067157,0.010605582458044771,15171,2909876,7.5,15,,1462297531,1,getadvice
6.964604366215534,0.46430695774770225,15171,2859216,7.5,15,,1462297617,1,getadvice
4.355748083309427,0.2903832055539618,15171,2854079,7.5,15,,1462297785,1,getadvice
11.444452668292497,0.7629635112194998,15171,3418572,7.5,15,,1462297840,1,getadvice
6.119741088574421,0.40798273923829476,15171,3115168,7.5,15,,1462297853,1,getadvice
0.04169793081204409,0.002779862054136273,15171,2813545,7.5,15,,1462297905,1,getadvice
6.733400316767487,0.44889335445116585,15171,2855409,7.5,15,,1462297952,1,getadvice
14.933802099219655,0.9955868066146436,15171,2842470,7.5,15,,1462298050,1,getadvice
5.27480011775844,0.351653341183896,15171,2885450,7.5,15,,1462298299,1,getadvice
8.05814526414513,0.9480170898994271,15476,2933079,4.25,8.5,,1462298395,1,getadvice
13.157097827224321,0.8771398551482881,15171,2857011,7.5,15,,1462298410,1,getadvice
13.939139367072416,0.9292759578048277,15171,2813202,7.5,15,,1462298410,1,getadvice
3.9071992376043205,0.2604799491736214,15171,2903293,7.5,15,,1462298587,1,getadvice
10.531576853371318,0.7021051235580879,15171,2931980,7.5,15,,1462298666,1,getadvice
9.377993381022698,0.6251995587348466,15171,2848345,7.5,15,,1462298684,1,getadvice
4.833484476718461,0.32223229844789736,15171,3275246,7.5,15,,1462298722,1,getadvice
8.189137715124541,0.5459425143416361,15171,2896375,7.5,15,,1462298826,1,getadvice
0.7835851141754779,0.05223900761169853,15171,2857172,7.5,15,,1462299001,1,getadvice
0.5715293600484278,0.038101957336561854,15171,2867768,7.5,15,,1462299027,1,getadvice
8.0581452641451,0.94801708989943,15476,2933079,4.25,8.5,0.58158546,1462299293,1,setreward
14.130965343780874,0.9420643562520582,15171,2987385,7.5,15,,1462299353,1,getadvice
9.013642893522114,0.6009095262348076,15171,2975021,7.5,15,,1462299475,1,getadvice
11.455437655366442,0.7636958436910961,15171,2839750,7.5,15,,1462299760,1,getadvice
5.076547840272795,0.5972409223850347,15476,2820981,4.25,8.5,,1462300030,1,getadvice
9.122970308446988,0.6081980205631325,15171,2949603,7.5,15,,1462300179,1,getadvice
5.7183568402705385,0.38122378935136925,15171,2945484,7.5,15,,1462300188,1,getadvice
